,age,job,marital,education,default,housing,loan,contact,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,subscription,season
3491,43,1,1,2,0,1,0,0,2,340,1,999,0,1,-0.1,93.2,-42.0,4.076,0,0
3492,30,9,1,6,0,0,0,1,1,165,4,999,0,1,1.1,93.994,-36.4,4.857,0,1
3493,34,1,1,2,0,1,0,0,3,264,4,999,0,1,-1.8,92.893,-46.2,1.291,0,1
3495,29,0,2,6,0,1,0,0,1,333,2,999,0,1,1.4,93.918,-42.7,4.96,0,2
3496,52,0,0,6,0,1,1,0,3,183,1,999,0,1,-0.1,93.2,-42.0,4.153,0,0
3497,54,5,0,0,0,0,0,1,1,157,3,999,0,1,1.4,94.465,-41.8,4.865,0,2
3498,31,7,1,5,0,0,0,0,2,627,3,999,0,1,-0.1,93.2,-42.0,4.076,0,0
3500,40,9,2,6,0,0,0,0,1,141,3,999,0,1,-3.4,92.649,-30.1,0.714,0,0
3502,35,9,0,5,0,0,0,0,4,66,1,13,2,0,-1.7,94.055,-39.8,0.739,0,2
3503,37,0,2,3,0,1,0,0,1,291,1,999,0,1,1.4,93.918,-42.7,4.96,0,2
3504,35,7,1,1,0,0,0,1,1,70,6,999,0,1,1.1,93.994,-36.4,4.857,0,1
3505,53,0,1,5,0,1,1,0,3,140,2,999,0,1,-0.1,93.2,-42.0,4.153,0,0
3507,40,10,1,5,0,0,1,1,0,91,1,999,0,1,-3.4,92.379,-29.8,0.773,1,0
3508,28,1,2,3,0,1,0,1,2,240,1,999,0,1,-1.8,93.075,-47.1,1.483,0,1
3509,39,1,2,0,0,0,1,1,0,396,4,999,0,1,1.4,94.465,-41.8,4.967,0,2
3510,41,1,1,2,0,0,0,0,0,491,1,999,2,0,-1.8,92.893,-46.2,1.313,0,1
3513,44,0,2,3,0,0,1,1,0,12,1,999,0,1,-1.7,94.215,-40.3,0.861,0,2
3514,31,10,1,3,1,0,0,0,3,111,2,999,1,0,-0.1,93.2,-42.0,4.153,0,0
3515,31,1,1,2,0,0,0,0,4,129,2,999,0,1,1.4,93.918,-42.7,4.957,0,2
3516,31,0,1,6,0,0,0,0,4,196,1,999,0,1,1.4,93.444,-36.1,4.964,0,2
3517,35,7,1,3,0,1,0,0,3,377,4,999,0,1,1.4,93.918,-42.7,4.961,0,2
3518,58,1,1,0,0,1,0,1,2,184,1,999,0,1,1.1,93.994,-36.4,4.86,0,1
3519,38,9,1,5,0,1,0,0,0,363,2,10,1,2,-1.8,92.843,-50.0,1.726,1,1
3521,36,9,1,5,0,0,0,1,1,151,1,999,0,1,1.4,94.465,-41.8,4.961,0,2
3523,49,0,2,3,0,0,0,0,2,103,1,999,0,1,1.4,93.444,-36.1,4.964,0,2
3524,39,3,1,0,0,1,1,0,0,215,1,999,0,1,1.4,93.444,-36.1,4.964,0,2
3526,66,5,1,5,0,0,1,0,3,525,1,21,2,0,-1.8,93.369,-34.8,0.655,1,1
3527,36,9,1,5,0,1,0,0,1,45,1,999,0,1,1.4,93.444,-36.1,4.965,0,2
3528,46,1,0,2,0,0,0,0,3,332,3,999,0,1,-1.8,93.075,-47.1,1.423,0,1
3531,32,7,1,5,0,1,0,1,0,379,1,999,0,1,1.1,93.994,-36.4,4.859,0,1
3532,52,3,1,1,0,1,0,0,0,268,1,999,0,1,1.4,93.444,-36.1,4.964,0,2
3533,26,1,2,3,0,0,0,1,0,213,4,999,0,1,1.1,93.994,-36.4,4.855,0,1
3534,30,0,2,6,0,0,0,0,2,180,1,999,0,1,1.4,93.444,-36.1,4.963,0,2
3535,34,9,0,5,0,1,0,1,4,296,2,999,0,1,1.1,93.994,-36.4,4.856,0,1
3536,30,4,1,6,0,1,1,0,3,196,1,999,0,1,-0.1,93.2,-42.0,4.153,0,0
3537,56,5,1,0,0,0,0,0,0,163,2,999,1,0,-0.1,93.2,-42.0,4.021,0,0
3538,33,1,1,2,0,1,0,1,4,76,2,999,0,1,1.1,93.994,-36.4,4.859,0,1
3539,31,1,0,1,0,1,0,1,0,597,17,999,0,1,1.1,93.994,-36.4,4.859,0,1
3541,46,7,1,5,0,0,0,1,3,75,3,999,0,1,1.4,94.465,-41.8,4.961,0,2
3542,54,9,1,0,0,0,0,1,3,120,2,999,0,1,1.1,93.994,-36.4,4.857,0,1
3543,30,9,2,6,0,0,0,0,2,78,2,999,0,1,-0.1,93.2,-42.0,4.076,0,0
3545,45,7,1,3,0,1,0,1,3,68,4,999,0,1,1.4,93.918,-42.7,4.961,0,2
3546,45,10,1,0,0,1,1,1,0,264,1,999,0,1,1.4,94.465,-41.8,4.967,0,2
3547,55,5,1,3,0,1,0,0,0,136,3,3,1,2,-2.9,92.963,-40.8,1.268,0,2
3549,82,3,0,0,0,0,0,0,4,316,1,999,0,1,-1.7,94.215,-40.3,0.881,1,2
3551,39,2,1,2,0,0,0,1,3,157,2,999,0,1,1.1,93.994,-36.4,4.857,0,1
3552,46,9,1,2,0,1,0,1,0,1135,2,999,0,1,1.1,93.994,-36.4,4.859,0,1
3553,33,1,2,0,0,0,0,0,0,60,1,999,0,1,-0.1,93.2,-42.0,4.021,0,0
3556,28,9,2,5,0,1,0,0,2,78,3,999,0,1,-2.9,92.201,-31.4,0.851,1,2
3557,41,9,0,6,0,1,1,0,0,116,2,999,0,1,1.4,93.444,-36.1,4.966,0,2
3558,39,0,1,6,0,0,0,1,3,160,3,999,0,1,1.1,93.994,-36.4,4.857,0,1
3559,27,1,1,0,0,1,0,1,1,51,5,999,0,1,1.1,93.994,-36.4,4.857,0,1
3560,39,3,1,2,0,1,1,0,1,272,2,999,0,1,-0.1,93.2,-42.0,4.191,0,0
3561,46,9,1,5,0,1,0,0,1,61,1,999,1,0,-0.1,93.2,-42.0,4.191,0,0
3562,38,9,1,5,0,0,0,0,2,119,1,999,0,1,-1.8,92.843,-50.0,1.757,0,1
3563,54,9,2,3,0,1,0,0,0,32,2,999,0,1,-0.1,93.2,-42.0,4.021,0,0
3564,25,0,2,2,0,0,0,0,2,18,29,999,0,1,1.4,93.918,-42.7,4.968,0,2
3565,37,0,1,6,0,0,1,0,1,206,2,6,1,2,-3.0,92.713,-33.0,0.706,1,3
3566,28,6,2,2,0,0,0,1,3,125,3,999,0,1,1.1,93.994,-36.4,4.856,0,1
3569,31,0,2,3,0,0,0,1,2,132,22,999,0,1,1.1,93.994,-36.4,4.86,0,1
3570,42,7,1,3,0,1,0,1,0,174,1,999,0,1,1.4,94.465,-41.8,4.967,0,2
3571,37,1,1,5,0,1,0,0,1,340,3,999,0,1,1.4,93.918,-42.7,4.962,0,2
3572,37,6,0,6,0,0,0,0,4,143,3,999,1,0,-1.8,92.893,-46.2,1.334,0,1
3573,24,1,2,2,0,1,0,0,1,61,3,999,0,1,-1.8,92.893,-46.2,1.244,0,1
3574,33,9,1,5,0,1,0,1,1,9,17,999,0,1,1.4,93.918,-42.7,4.96,0,2
3575,59,9,1,5,0,1,0,1,0,1438,2,999,0,1,1.1,93.994,-36.4,4.857,0,1
3576,60,5,1,0,0,0,0,0,1,82,1,999,0,1,-3.4,92.431,-26.9,0.739,0,0
3577,31,0,1,6,0,0,0,0,4,209,1,999,0,1,1.4,93.444,-36.1,4.964,0,2
3578,38,9,1,5,0,0,0,1,3,101,1,999,0,1,1.1,93.994,-36.4,4.856,0,1
3580,26,0,2,6,0,0,0,1,1,1087,1,3,1,2,-1.7,94.027,-38.3,0.904,1,2
3581,52,5,1,6,0,0,0,0,1,147,1,999,0,1,-0.1,93.2,-42.0,4.191,0,0
3582,35,1,1,2,0,0,1,1,1,782,2,999,0,1,1.4,94.465,-41.8,4.961,0,2
3583,42,0,0,6,0,0,0,1,4,232,1,999,0,1,1.1,93.994,-36.4,4.856,0,1
3584,46,10,0,2,0,1,0,1,3,231,2,999,0,1,1.4,94.465,-41.8,4.864,0,2
3585,40,9,1,5,0,0,0,1,1,92,6,999,0,1,1.4,94.465,-41.8,4.96,0,2
3586,58,0,1,6,0,0,0,0,1,129,2,999,0,1,1.4,93.444,-36.1,4.965,0,2
3587,52,1,1,0,0,1,0,0,2,156,6,999,0,1,1.4,93.918,-42.7,4.968,0,2
3588,30,0,0,6,0,0,1,0,3,198,1,999,0,1,-0.1,93.2,-42.0,4.153,0,0
3589,44,1,1,2,0,0,0,0,1,135,3,999,0,1,1.4,93.444,-36.1,4.97,0,2
3591,30,4,2,6,0,0,0,1,2,27,7,999,0,1,1.4,94.465,-41.8,4.866,0,2
3592,43,1,1,1,0,0,0,0,4,272,1,999,0,1,1.4,93.918,-42.7,4.962,0,2
3593,39,7,2,3,0,1,0,0,0,308,6,999,0,1,-1.7,94.027,-38.3,0.898,1,2
3594,43,4,1,2,0,1,0,0,0,180,1,6,2,0,-2.9,92.201,-31.4,0.869,0,2
3596,37,0,2,6,0,0,0,0,0,416,2,999,0,1,-3.4,92.431,-26.9,0.72,1,0
3597,32,9,1,6,0,0,0,0,2,137,1,999,0,1,1.4,93.444,-36.1,4.968,0,2
3598,40,0,2,5,0,1,0,0,3,43,1,999,1,0,-1.8,92.893,-46.2,1.344,0,1
3600,46,9,0,6,0,0,0,1,0,1288,3,999,0,1,1.4,94.465,-41.8,4.967,0,2
3601,33,7,2,3,0,1,0,0,2,367,2,999,1,0,-1.8,92.893,-46.2,1.266,0,1
3602,49,4,0,6,0,0,0,1,0,170,7,999,0,1,1.1,93.994,-36.4,4.864,0,1
3603,52,4,1,3,0,0,0,0,3,408,1,999,0,1,-2.9,92.201,-31.4,0.883,1,2
3604,31,0,2,6,0,1,0,0,1,244,1,999,0,1,-1.8,92.893,-46.2,1.354,0,1
3605,32,1,1,2,0,1,0,1,4,261,1,999,0,1,1.4,94.465,-41.8,4.959,0,2
3606,37,0,2,6,0,0,0,0,4,125,11,999,0,1,1.4,93.444,-36.1,4.964,0,2
3607,45,3,1,0,0,0,0,0,2,76,3,999,0,1,1.4,93.444,-36.1,4.963,0,2
3609,28,1,2,2,0,0,0,1,0,489,2,999,0,1,1.1,93.994,-36.4,4.859,0,1
3612,37,9,1,5,0,1,0,1,0,834,9,999,0,1,1.1,93.994,-36.4,4.855,0,1
3613,34,2,2,6,0,1,0,0,2,87,1,999,0,1,-1.8,92.893,-46.2,1.266,0,1
3614,39,7,1,2,0,1,0,1,3,322,3,999,0,1,1.1,93.994,-36.4,4.856,0,1
3615,31,0,2,6,0,1,1,1,3,115,2,999,0,1,-2.9,92.201,-31.4,0.883,0,2
3616,41,4,1,3,0,1,0,0,1,180,2,999,0,1,-1.8,92.893,-46.2,1.244,0,1
3617,55,0,1,3,0,0,0,1,1,317,2,10,3,2,-1.1,94.601,-49.5,0.977,0,0
3618,49,1,1,2,0,0,0,0,3,135,1,999,2,0,-1.8,92.893,-46.2,1.266,0,1
3620,26,0,1,3,0,0,0,1,0,120,6,999,0,1,1.4,94.465,-41.8,4.947,0,2
3622,38,4,0,6,0,1,0,0,3,543,9,999,0,1,1.4,93.918,-42.7,4.961,0,2
3624,38,0,1,6,0,1,0,1,3,47,5,999,0,1,1.1,93.994,-36.4,4.857,0,1
3625,49,3,1,5,0,1,0,0,2,351,2,999,0,1,1.4,93.918,-42.7,4.963,0,2
3626,51,9,1,5,0,1,1,0,2,246,3,999,0,1,1.4,93.444,-36.1,4.963,0,2
3627,41,7,0,2,0,1,0,1,2,163,1,999,0,1,1.4,94.465,-41.8,4.866,0,2
3629,32,7,1,3,0,0,0,1,2,175,1,999,0,1,1.1,93.994,-36.4,4.855,0,1
3631,46,7,1,3,0,1,0,0,3,183,3,999,0,1,1.4,93.444,-36.1,4.965,0,2
3632,33,9,0,5,0,0,0,1,4,85,4,999,0,1,1.1,93.994,-36.4,4.859,0,1
3633,68,5,0,5,0,1,0,0,3,418,2,999,0,1,-3.4,92.431,-26.9,0.728,1,0
3634,41,1,1,2,0,1,0,0,0,69,1,999,1,0,-1.8,93.075,-47.1,1.405,0,1
3635,32,0,2,6,0,1,0,0,3,460,2,999,0,1,1.4,93.444,-36.1,4.966,0,2
3636,29,0,2,6,0,0,0,0,3,245,6,999,1,0,-1.8,92.893,-46.2,1.344,0,1
3637,36,0,1,6,0,1,0,0,3,196,1,999,0,1,-1.8,93.876,-40.0,0.697,1,1
3638,37,0,2,6,0,1,0,0,0,212,7,999,0,1,1.4,93.444,-36.1,4.964,0,2
3641,36,0,1,6,0,0,0,0,1,147,1,999,0,1,1.4,93.444,-36.1,4.97,0,2
3642,33,10,0,5,0,1,0,0,1,151,2,999,0,1,1.4,93.444,-36.1,4.963,0,2
3643,53,4,1,6,0,1,1,1,0,81,1,999,0,1,1.4,93.444,-36.1,4.963,0,2
3644,56,4,1,6,0,1,0,0,3,90,1,999,0,1,1.4,93.918,-42.7,4.961,0,2
3645,33,4,1,5,0,0,0,0,2,578,1,999,0,1,-1.8,92.893,-46.2,1.266,1,1
3646,48,0,0,2,0,0,0,0,3,1424,4,999,0,1,1.4,93.918,-42.7,4.961,1,2
3648,22,8,2,3,0,0,0,0,2,53,2,3,1,2,-2.9,92.201,-31.4,0.873,0,2
3649,50,0,0,6,0,1,0,0,3,23,9,999,0,1,1.4,93.444,-36.1,4.965,0,2
3650,58,5,1,5,0,0,0,0,4,577,1,999,0,1,-0.1,93.2,-42.0,4.12,0,0
3651,56,5,1,5,0,1,0,0,1,202,5,999,0,1,1.4,93.444,-36.1,4.965,0,2
3652,53,6,0,6,0,0,0,0,1,397,3,999,0,1,1.4,93.918,-42.7,4.96,0,2
3654,80,5,0,0,0,0,1,0,0,720,5,999,1,0,-3.0,92.713,-33.0,0.718,0,3
3655,50,4,1,6,0,1,0,1,0,198,1,999,0,1,-1.8,93.075,-47.1,1.405,0,1
3656,33,7,2,3,0,1,0,1,2,789,1,999,0,1,1.1,93.994,-36.4,4.855,0,1
3657,29,9,2,6,0,0,1,0,2,57,1,999,0,1,-0.1,93.2,-42.0,4.076,0,0
3658,45,6,2,2,0,1,0,0,4,156,1,999,0,1,-1.8,93.075,-47.1,1.405,0,1
3660,34,0,0,6,0,1,0,0,3,25,4,999,0,1,-1.8,92.893,-46.2,1.291,0,1
3661,35,0,1,6,0,1,0,0,1,690,1,999,0,1,-0.1,93.2,-42.0,4.191,0,0
3662,46,0,2,3,0,0,0,0,2,329,2,9,4,0,-1.7,94.027,-38.3,0.904,0,2
3664,33,0,2,3,0,1,0,0,3,195,1,999,0,1,1.4,93.444,-36.1,4.963,0,2
3665,51,0,1,6,0,0,0,0,3,104,2,1,1,2,-0.1,93.2,-42.0,4.153,0,0
3667,58,0,1,3,0,0,0,0,2,214,1,999,0,1,1.4,93.444,-36.1,4.968,0,2
3669,45,3,2,2,0,1,0,1,1,113,1,999,0,1,1.4,94.465,-41.8,4.961,0,2
3671,31,9,1,3,0,1,1,0,2,232,1,999,0,1,-0.1,93.2,-42.0,4.076,0,0
3673,24,8,2,5,0,0,0,0,1,180,2,999,1,0,-3.4,92.649,-30.1,0.722,0,0
3674,37,7,0,3,0,1,0,1,3,42,4,999,0,1,1.4,94.465,-41.8,4.961,0,2
3676,48,9,1,5,0,0,1,0,4,266,5,999,0,1,1.4,93.918,-42.7,4.963,0,2
3677,46,0,1,3,0,1,0,0,2,308,1,999,1,0,-0.1,93.2,-42.0,4.076,0,0
3679,56,9,1,0,0,1,0,1,1,143,3,999,0,1,1.1,93.994,-36.4,4.857,0,1
3680,33,6,2,5,0,1,0,0,3,85,1,999,0,1,1.4,93.918,-42.7,4.962,0,2
3681,42,1,1,2,0,1,1,0,3,63,4,999,0,1,-1.8,92.893,-46.2,1.344,0,1
3683,54,1,1,2,0,0,0,0,0,258,2,999,0,1,-2.9,92.963,-40.8,1.268,1,2
3684,28,9,2,3,0,1,0,1,3,166,6,999,0,1,1.4,93.918,-42.7,4.961,0,2
3685,38,9,1,3,0,0,0,0,3,100,5,999,0,1,1.4,93.444,-36.1,4.965,0,2
3687,30,9,2,6,0,0,0,0,2,327,2,999,0,1,-1.1,94.199,-37.5,0.879,1,0
3688,55,9,1,5,0,1,0,0,3,182,1,999,0,1,-3.4,92.431,-26.9,0.742,0,0
3689,45,9,1,5,0,0,0,0,4,158,1,999,0,1,1.4,93.918,-42.7,4.963,0,2
3690,25,0,2,3,0,1,0,0,2,418,4,999,0,1,1.4,93.918,-42.7,4.963,0,2
3691,54,4,1,3,0,0,0,0,1,725,4,999,0,1,1.4,93.444,-36.1,4.963,0,2
3693,28,9,2,6,0,1,0,0,1,120,3,999,0,1,-1.8,92.843,-50.0,1.811,1,1
3694,33,1,1,2,0,1,0,0,4,244,1,999,0,1,-0.1,93.2,-42.0,4.12,0,0
3695,48,0,0,6,0,0,0,1,0,94,4,999,0,1,1.4,94.465,-41.8,4.967,0,2
3696,36,9,1,3,0,0,0,1,3,128,1,999,0,1,1.4,94.465,-41.8,4.961,0,2
3697,38,7,2,3,0,0,0,0,0,256,2,999,0,1,-1.1,94.199,-37.5,0.878,1,0
3698,42,0,0,6,0,1,1,0,0,153,1,999,0,1,1.4,93.444,-36.1,4.963,0,2
3699,24,0,2,6,0,1,0,0,1,393,3,999,0,1,-1.8,93.075,-47.1,1.405,0,1
3700,33,0,2,6,0,1,1,0,2,44,1,999,0,1,1.4,93.444,-36.1,4.962,0,2
3701,34,2,1,0,0,0,0,1,4,75,1,999,0,1,1.1,93.994,-36.4,4.859,0,1
3703,52,9,1,6,0,0,0,0,2,211,1,3,4,2,-1.8,93.876,-40.0,0.677,1,1
3704,29,0,1,3,0,1,0,0,1,106,1,999,1,0,-1.8,92.893,-46.2,1.299,0,1
3705,54,9,1,5,0,0,0,0,0,796,1,999,0,1,1.4,93.918,-42.7,4.962,0,2
3706,43,1,1,2,0,0,0,1,2,246,2,999,0,1,1.4,94.465,-41.8,4.866,0,2
3707,60,5,1,3,0,0,0,0,2,181,3,6,1,2,-1.8,93.876,-40.0,0.699,1,1
3708,49,0,0,3,0,0,0,0,2,602,1,999,0,1,1.4,93.918,-42.7,4.958,0,2
3710,34,0,1,6,0,1,0,0,1,351,1,999,0,1,-1.8,92.893,-46.2,1.299,0,1
3711,32,0,1,2,0,0,0,0,1,77,2,999,0,1,1.4,93.918,-42.7,4.962,0,2
3713,54,5,0,6,0,0,0,0,0,296,1,999,0,1,-0.1,93.2,-42.0,4.021,0,0
3715,35,7,1,3,0,1,0,0,0,104,4,999,1,0,-1.8,92.893,-46.2,1.313,0,1
3716,44,7,1,2,0,1,0,1,0,109,4,999,0,1,1.1,93.994,-36.4,4.864,0,1
3717,63,5,1,5,0,0,0,0,1,83,4,999,0,1,-3.0,92.713,-33.0,0.706,0,3
3718,28,9,1,6,0,1,1,0,2,175,3,999,0,1,-1.8,92.893,-46.2,1.266,0,1
3720,31,7,1,3,0,1,0,0,1,32,2,999,0,1,-1.8,92.893,-46.2,1.244,0,1
3721,33,4,1,6,0,0,0,1,1,405,3,999,0,1,1.1,93.994,-36.4,4.857,0,1
3722,25,0,2,6,0,0,0,0,0,835,1,999,0,1,1.4,93.918,-42.7,4.957,0,2
3723,44,0,0,6,0,1,1,0,3,130,1,999,0,1,-2.9,92.963,-40.8,1.262,0,2
3724,54,9,1,6,0,1,0,0,2,252,2,999,0,1,1.4,93.444,-36.1,4.964,0,2
3726,54,3,1,5,0,1,0,1,1,152,4,999,0,1,1.4,94.465,-41.8,4.961,0,2
3727,32,9,1,5,0,0,0,0,0,158,2,999,1,0,-1.8,92.893,-46.2,1.313,0,1
3728,46,0,1,3,0,0,0,0,2,243,1,999,0,1,-1.8,93.075,-47.1,1.365,0,1
3729,57,5,0,5,0,0,0,1,4,203,1,999,0,1,1.4,94.465,-41.8,4.962,0,2
3730,30,9,2,5,0,0,0,0,2,214,1,999,0,1,-0.1,93.2,-42.0,4.076,0,0
3731,54,4,1,6,0,1,0,0,4,281,3,999,0,1,1.4,93.918,-42.7,4.962,0,2
3732,48,6,1,6,0,1,0,0,3,141,2,999,1,0,-0.1,93.2,-42.0,4.153,0,0
3733,28,7,1,3,0,0,0,0,3,171,1,999,0,1,1.4,93.918,-42.7,4.962,0,2
3734,37,0,1,6,0,1,0,0,1,386,2,999,0,1,-0.1,93.2,-42.0,4.191,0,0
3735,40,9,1,2,0,0,0,1,4,319,1,999,0,1,-0.1,93.2,-42.0,4.12,0,0
3736,28,9,1,6,0,1,0,0,2,402,1,999,0,1,-1.8,92.893,-46.2,1.327,0,1
3737,41,1,1,2,0,0,0,1,1,95,1,999,0,1,1.4,94.465,-41.8,4.865,0,2
3739,45,0,1,5,0,0,0,0,0,49,1,999,0,1,1.4,93.918,-42.7,4.962,0,2
3741,43,1,1,1,0,1,0,1,3,169,4,999,0,1,1.4,94.465,-41.8,4.961,0,2
3742,35,3,1,0,0,1,0,0,1,87,1,999,0,1,1.4,93.444,-36.1,4.965,0,2
3743,36,1,2,0,0,1,0,0,2,279,1,999,1,0,-1.8,92.893,-46.2,1.266,0,1
3745,57,0,1,6,0,0,1,0,1,231,3,999,0,1,1.4,93.918,-42.7,4.962,0,2
3746,27,6,1,6,0,0,0,1,4,215,3,999,0,1,1.4,93.918,-42.7,4.963,0,2
3748,29,4,2,6,0,0,0,1,0,118,1,999,0,1,1.1,93.994,-36.4,4.855,0,1
3751,54,7,1,3,0,1,0,1,3,184,5,999,0,1,1.4,94.465,-41.8,4.864,0,2
3753,39,0,1,3,0,0,0,1,4,726,2,999,0,1,1.1,93.994,-36.4,4.859,0,1
3756,36,1,1,2,0,1,0,0,3,320,1,999,2,0,-3.4,92.649,-30.1,0.715,0,0
3757,59,0,1,3,0,1,0,0,4,1019,2,2,1,2,-2.9,92.201,-31.4,0.884,1,2
3758,56,9,1,6,0,0,1,1,1,69,1,999,0,1,1.4,94.465,-41.8,4.865,0,2
3760,51,9,0,5,0,0,1,0,0,50,3,999,0,1,1.4,93.444,-36.1,4.966,0,2
3761,59,1,1,0,0,1,0,0,3,258,1,999,0,1,1.4,93.444,-36.1,4.963,0,2
3762,31,7,1,2,0,1,0,0,4,537,1,999,0,1,1.4,93.918,-42.7,4.962,1,2
3764,21,1,1,2,0,0,1,0,4,89,6,999,0,1,1.4,93.918,-42.7,4.963,0,2
3765,33,9,2,5,0,1,0,0,4,90,1,999,0,1,1.4,93.444,-36.1,4.967,0,2
3766,46,2,2,6,0,0,0,0,1,89,3,999,1,0,-1.8,93.075,-47.1,1.405,0,1
3768,35,9,1,6,0,0,1,0,3,204,2,999,0,1,1.4,93.444,-36.1,4.966,0,2
3769,32,6,2,6,0,1,0,0,1,205,4,999,1,0,-3.0,92.713,-33.0,0.706,1,3
3770,35,7,1,3,0,1,0,0,0,36,1,999,0,1,-1.8,93.075,-47.1,1.405,0,1
3771,32,6,2,6,0,1,0,0,1,66,3,999,1,0,-1.8,92.893,-46.2,1.299,0,1
3772,34,9,1,5,0,1,0,1,1,157,5,999,0,1,-1.1,94.199,-37.5,0.879,0,0
3774,60,5,0,3,0,0,0,0,4,99,2,999,2,0,-3.4,92.379,-29.8,0.768,0,0
3775,43,7,0,3,0,0,0,0,1,388,3,999,0,1,1.4,93.918,-42.7,4.962,0,2
3776,58,9,1,0,0,1,0,1,4,88,1,999,0,1,-3.4,92.431,-26.9,0.74,0,0
3777,31,0,2,6,0,1,0,0,2,114,1,999,0,1,-0.1,93.2,-42.0,4.076,0,0
3778,38,1,2,0,0,0,0,0,2,121,2,999,0,1,-1.8,92.893,-46.2,1.266,0,1
3779,35,4,1,6,0,0,0,0,2,304,1,999,1,0,-1.8,92.893,-46.2,1.327,0,1
3781,31,0,2,3,0,0,0,0,4,75,4,999,0,1,1.4,93.918,-42.7,4.962,0,2
3782,30,6,1,5,0,1,0,0,2,329,2,999,0,1,-0.1,93.2,-42.0,4.076,0,0
3784,41,7,1,3,0,1,0,1,3,59,4,999,0,1,1.1,93.994,-36.4,4.857,0,1
3785,53,1,1,0,0,1,0,0,0,180,1,999,0,1,-0.1,93.2,-42.0,4.021,0,0
3787,58,5,1,0,0,1,0,1,3,159,4,999,0,1,1.4,94.465,-41.8,4.864,0,2
3790,28,6,2,6,0,1,0,0,0,186,2,999,0,1,-1.8,92.843,-50.0,1.64,0,1
3791,38,1,1,2,0,0,1,1,1,159,1,999,1,0,-1.8,92.893,-46.2,1.299,0,1
3792,32,9,2,5,0,1,0,0,4,97,2,999,0,1,-1.8,92.893,-46.2,1.334,0,1
3793,36,0,1,6,0,0,0,0,1,174,1,3,1,2,-2.9,92.963,-40.8,1.266,1,2
3794,27,1,1,2,0,1,1,1,0,152,2,999,0,1,1.1,93.994,-36.4,4.857,0,1
3795,46,4,1,2,0,1,0,0,0,996,1,999,0,1,-0.1,93.2,-42.0,4.021,0,0
3796,40,0,1,6,0,0,0,0,2,815,1,999,0,1,-1.8,93.075,-47.1,1.365,1,1
3797,31,9,1,5,0,1,0,1,3,208,1,999,0,1,-1.7,94.055,-39.8,0.723,1,2
3798,45,0,1,6,0,1,1,0,0,300,1,999,0,1,-1.8,92.893,-46.2,1.25,0,1
3799,49,6,1,3,0,0,0,0,0,532,3,999,0,1,-1.8,92.893,-46.2,1.25,1,1
3800,52,6,1,6,0,0,0,1,3,31,3,999,0,1,1.1,93.994,-36.4,4.857,0,1
3801,53,0,0,3,0,1,0,0,1,70,1,999,1,0,-2.9,92.963,-40.8,1.266,0,2
3803,48,7,2,3,0,1,0,0,0,267,2,999,1,0,-1.8,93.075,-47.1,1.405,0,1
3804,32,9,1,5,0,0,0,1,2,805,2,999,0,1,1.4,94.465,-41.8,4.866,0,2
3805,34,1,2,2,0,0,0,0,4,127,1,999,1,0,-0.1,93.2,-42.0,4.12,0,0
3806,35,9,1,5,0,0,0,1,2,159,1,999,0,1,1.4,94.465,-41.8,4.961,0,2
3807,38,8,2,6,0,0,0,1,2,619,4,999,0,1,1.1,93.994,-36.4,4.86,0,1
3808,53,9,2,5,0,1,0,0,4,1468,3,999,0,1,-0.1,93.2,-42.0,4.12,1,0
3809,44,9,0,5,0,0,0,1,2,112,1,999,0,1,1.4,94.465,-41.8,4.958,0,2
3810,53,0,0,3,0,1,0,0,3,159,2,3,1,2,-2.9,92.201,-31.4,0.838,0,2
3811,39,4,2,2,0,1,0,0,1,125,1,999,0,1,-0.1,93.2,-42.0,4.191,0,0
3812,38,2,1,2,0,0,0,0,2,166,3,999,0,1,-0.1,93.2,-42.0,4.076,0,0
3813,33,7,1,3,0,1,0,0,4,274,2,12,2,2,-1.7,94.055,-39.8,0.767,1,2
3815,29,9,2,6,0,1,1,0,4,225,1,999,0,1,1.4,93.444,-36.1,4.967,0,2
3816,33,10,2,6,0,0,0,0,2,126,2,999,0,1,1.4,93.444,-36.1,4.962,0,2
3817,33,0,2,6,0,0,0,0,3,406,2,999,1,0,-1.8,92.843,-50.0,1.614,1,1
3818,28,0,2,6,0,0,0,0,0,317,2,999,0,1,-3.4,92.431,-26.9,0.739,0,0
3819,26,1,2,3,0,0,1,0,4,111,8,999,0,1,1.4,93.918,-42.7,4.963,0,2
3820,35,0,2,6,0,0,0,0,3,131,1,999,0,1,1.4,93.444,-36.1,4.965,0,2
3821,46,0,1,6,0,1,0,1,0,193,7,999,0,1,1.4,94.465,-41.8,4.967,0,2
3823,45,0,2,6,0,0,0,0,0,582,1,3,1,2,-1.8,92.893,-46.2,1.259,1,1
3824,50,9,1,3,0,0,0,1,4,224,5,999,0,1,1.1,93.994,-36.4,4.856,0,1
3825,42,1,1,0,0,0,0,0,1,378,1,999,0,1,1.4,93.918,-42.7,4.96,0,2
3826,28,8,2,5,0,0,0,1,0,168,2,999,0,1,1.4,94.465,-41.8,4.959,0,2
3827,36,0,0,3,0,0,1,0,0,263,1,999,0,1,1.4,93.444,-36.1,4.964,0,2
3828,28,1,1,0,0,0,0,1,1,149,2,999,0,1,1.4,94.465,-41.8,4.961,0,2
